SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 22 14:27:23 EDT 2013
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 84000 (USB2E7196)
Spectra Averaged: 30 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
527.68	227.87
528.04	227.88
528.40	227.23
528.76	227.21
529.12	227.19
529.48	227.27
529.84	227.23
530.20	227.37
530.56	227.42
530.91	227.56
531.27	227.56
531.63	227.55
531.99	227.59
532.35	227.68
532.71	227.69
533.07	227.70
533.42	227.96
533.78	227.99
534.14	228.01
534.50	227.97
534.86	227.96
535.21	227.80
535.57	227.83
535.93	227.82
536.29	228.03
536.65	228.07
537.00	228.09
537.36	228.20
537.72	228.19
538.08	228.27
538.44	228.29
538.79	228.42
539.15	228.51
539.51	228.63
539.87	228.69
540.22	228.83
540.58	228.89
540.94	228.73
541.29	228.81
541.65	228.87
542.01	229.05
542.37	229.10
542.72	229.18
543.08	229.23
543.44	229.33
543.79	229.13
544.15	229.20
544.51	229.23
544.87	229.21
545.22	229.18
545.58	229.11
545.94	229.06
546.29	229.05
546.65	229.07
547.01	228.98
547.36	228.98
547.72	228.86
548.07	228.80
548.43	228.79
548.79	228.80
549.14	228.76
549.50	228.70
549.86	228.62
550.21	228.59
550.57	228.59
550.92	228.54
551.28	228.64
551.64	228.61
551.99	228.59
552.35	228.50
552.70	228.43
553.06	228.48
553.41	228.44
553.77	228.47
554.13	228.42
554.48	228.46
554.84	228.43
555.19	228.43
555.55	228.59
555.90	228.53
556.26	228.49
556.61	228.47
556.97	228.42
557.32	228.41
557.68	228.44
558.03	228.42
558.39	228.38
558.74	228.52
559.10	228.41
559.45	228.35
559.81	228.38
560.16	228.39
560.52	228.25
560.87	228.26
561.23	228.17
561.58	228.35
561.94	228.24
562.29	228.22
562.64	228.20
563.00	228.04
563.35	228.02
563.71	227.99
564.06	227.90
564.42	227.89
564.77	227.89
565.12	227.85
565.48	228.00
565.83	228.01
566.19	227.74
566.54	227.79
566.89	227.81
567.25	227.85
567.60	227.98
567.96	228.23
568.31	228.28
568.66	228.36
569.02	228.12
569.37	228.10
569.72	228.09
570.08	228.11
570.43	228.04
570.78	228.06
571.14	228.09
571.49	228.18
571.84	228.19
572.20	228.17
572.55	228.15
572.90	227.95
573.26	227.93
573.61	227.92
573.96	227.96
574.31	227.99
574.67	227.98
575.02	227.89
575.37	227.74
575.72	227.66
576.08	227.57
576.43	227.63
576.78	227.67
577.13	227.66
577.49	227.65
577.84	227.67
578.19	227.70
578.54	227.72
578.90	227.75
579.25	227.78
579.60	227.81
579.95	227.80
580.30	227.89
580.66	227.93
581.01	227.96
581.36	227.93
581.71	227.92
582.06	228.00
582.42	228.05
582.77	228.00
583.12	228.03
583.47	228.06
583.82	228.12
584.17	228.17
584.53	228.28
584.88	228.30
585.23	228.45
585.58	228.46
585.93	228.43
586.28	228.47
586.63	228.48
586.98	228.52
587.34	228.59
587.69	228.54
588.04	228.57
588.39	228.63
588.74	228.62
589.09	228.74
589.44	228.66
589.79	228.64
590.14	228.66
590.49	228.67
590.84	228.70
591.19	228.70
591.54	228.80
591.89	228.77
592.25	228.98
592.60	228.88
592.95	228.93
593.30	228.94
593.65	228.95
594.00	228.88
594.35	229.42
594.70	229.38
595.05	229.39
595.40	229.33
595.75	229.25
596.10	229.28
596.45	229.18
596.80	229.20
597.15	229.20
597.50	229.18
597.85	229.27
598.19	229.27
598.54	229.28
598.89	229.19
599.24	229.18
599.59	229.02
599.94	229.07
600.29	229.03
600.64	229.03
600.99	229.10
601.34	229.14
601.69	228.58
602.04	228.51
602.39	228.47
602.74	228.59
603.08	228.59
603.43	228.62
603.78	228.68
604.13	228.63
604.48	228.61
604.83	228.66
605.18	228.62
605.53	228.58
605.87	228.55
606.22	228.57
606.57	228.57
606.92	228.52
607.27	228.50
607.62	228.54
607.96	228.65
608.31	228.60
608.66	228.73
609.01	228.79
609.36	228.88
609.70	228.97
610.05	228.90
610.40	229.07
610.75	229.09
611.10	229.05
611.44	229.09
611.79	229.13
612.14	229.22
612.49	229.16
612.83	229.24
613.18	229.21
613.53	229.20
613.88	229.25
614.22	229.18
614.57	229.13
614.92	229.00
615.27	228.95
615.61	228.88
615.96	228.80
616.31	228.73
616.65	228.73
617.00	228.65
617.35	228.66
617.70	228.47
618.04	228.41
618.39	228.38
618.74	228.43
619.08	228.35
619.43	228.27
619.78	228.25
620.12	228.13
620.47	228.11
620.82	228.09
621.16	227.98
621.51	228.10
621.85	228.09
622.20	228.18
622.55	228.09
622.89	228.08
623.24	228.05
623.59	228.05
623.93	228.06
624.28	228.07
624.62	228.28
624.97	228.50
625.32	228.48
625.66	228.50
626.01	228.43
626.35	228.47
626.70	228.42
627.04	228.48
627.39	228.53
627.73	228.65
628.08	228.64
628.43	228.63
628.77	228.55
629.12	228.51
629.46	228.54
629.81	228.81
630.15	228.85
630.50	228.85
630.84	228.81
631.19	228.79
631.53	228.78
631.88	228.51
632.22	228.35
632.57	228.36
632.91	228.35
633.26	228.43
633.60	228.40
633.95	228.40
634.29	228.33
634.64	228.36
634.98	228.21
635.32	228.27
635.67	228.27
636.01	228.28
636.36	228.29
636.70	228.24
637.05	227.96
637.39	227.88
637.73	227.88
638.08	227.95
638.42	227.89
638.77	227.96
639.11	227.95
639.45	227.93
639.80	227.94
640.14	227.94
640.49	227.82
640.83	227.83
641.17	227.85
641.52	227.85
641.86	227.85
642.20	227.96
642.55	227.88
642.89	227.91
643.23	227.91
643.58	228.03
643.92	228.00
644.26	228.00
644.61	228.01
644.95	227.98
645.29	227.95
645.64	228.00
645.98	227.85
646.32	227.95
646.66	227.96
647.01	227.91
647.35	227.87
647.69	227.99
648.04	228.03
648.38	228.05
648.72	228.05
649.06	227.95
649.41	227.91
649.75	227.92
650.09	227.93
650.43	227.91
650.78	227.81
651.12	227.83
651.46	227.83
651.80	227.86
652.14	227.85
652.49	227.83
652.83	227.80
653.17	227.92
653.51	227.76
653.85	227.78
654.20	227.78
654.54	227.78
654.88	227.67
655.22	227.69
655.56	227.65
655.90	227.67
656.25	227.72
656.59	227.70
656.93	227.72
657.27	227.74
657.61	227.65
657.95	227.67
658.29	227.65
658.64	227.71
658.98	227.69
659.32	227.64
659.66	227.65
660.00	227.67
660.34	227.64
660.68	227.71
661.02	227.64
661.36	227.62
661.70	227.60
662.05	227.60
662.39	227.62
662.73	227.68
663.07	227.74
663.41	227.79
663.75	227.74
664.09	227.75
664.43	227.66
664.77	227.74
665.11	227.64
665.45	227.60
665.79	227.66
666.13	227.64
666.47	227.64
666.81	227.60
667.15	227.53
667.49	227.52
667.83	227.58
668.17	227.59
668.51	227.62
668.85	227.63
669.19	227.75
669.53	227.73
669.87	227.68
670.21	227.60
670.55	227.53
670.89	227.68
671.23	227.66
671.57	227.70
671.91	227.69
672.25	227.72
672.58	227.86
672.92	227.76
673.26	227.80
673.60	227.84
673.94	227.95
674.28	227.96
674.62	228.03
674.96	228.00
675.30	228.00
675.64	227.98
675.97	227.98
676.31	227.91
676.65	227.84
676.99	227.89
677.33	227.90
677.67	227.90
678.01	227.78
678.34	227.76
678.68	227.72
679.02	227.70
679.36	227.71
679.70	227.57
680.04	227.55
680.37	227.52
680.71	227.50
681.05	227.50
681.39	227.57
681.73	227.52
682.06	227.49
682.40	227.54
682.74	227.56
683.08	227.69
683.42	227.67
683.75	227.70
684.09	227.63
684.43	227.65
684.77	227.67
685.10	227.71
685.44	227.76
685.78	227.79
686.12	227.77
686.45	227.77
686.79	227.83
687.13	227.86
687.46	227.88
687.80	227.97
688.14	227.92
688.48	227.90
688.81	227.92
689.15	227.98
689.49	227.92
689.82	227.92
690.16	227.87
690.50	227.90
690.83	227.93
691.17	227.93
691.51	227.95
691.84	227.99
692.18	227.96
692.52	227.94
692.85	228.01
693.19	228.14
693.52	228.19
693.86	228.20
694.20	228.23
694.53	228.23
694.87	228.14
695.21	228.08
695.54	228.08
695.88	228.09
696.21	228.00
696.55	228.07
696.88	228.10
697.22	228.03
697.56	228.07
697.89	228.07
698.23	228.17
698.56	228.11
698.90	228.11
699.23	228.11
699.57	228.11
699.90	228.12
700.24	228.02
700.58	228.06
700.91	228.10
701.25	228.25
701.58	228.30
701.92	228.40
702.25	228.44
702.59	228.36
702.92	228.36
703.26	228.45
703.59	228.43
703.93	228.56
704.26	228.61
704.60	228.53
704.93	228.51
705.26	228.44
705.60	228.48
705.93	228.44
706.27	228.58
706.60	228.67
706.94	228.71
707.27	228.72
707.61	228.69
707.94	228.70
708.27	228.56
708.61	228.53
708.94	228.43
709.28	228.43
709.61	228.48
709.94	228.44
710.28	228.40
710.61	228.36
710.95	228.21
711.28	228.37
711.61	228.41
711.95	228.43
712.28	228.36
712.61	228.37
712.95	228.50
713.28	228.43
713.61	228.37
713.95	228.29
714.28	228.31
714.61	228.23
714.95	228.17
715.28	228.13
715.61	228.18
715.95	228.21
716.28	228.20
716.61	228.17
716.95	228.17
717.28	228.14
717.61	228.17
717.94	228.17
718.28	227.97
718.61	227.93
718.94	227.91
719.27	227.89
719.61	227.89
719.94	227.85
720.27	227.82
720.60	227.76
720.94	227.73
721.27	227.69
721.60	227.81
721.93	227.83
722.27	227.90
722.60	227.89
722.93	227.91
723.26	227.93
723.59	227.93
723.93	228.02
724.26	228.08
724.59	228.09
724.92	228.10
725.25	228.20
725.59	228.20
725.92	228.19
726.25	228.22
726.58	228.24
726.91	228.14
727.24	228.12
727.57	228.17
727.91	228.15
728.24	228.14
728.57	228.08
728.90	228.07
729.23	228.00
729.56	228.06
729.89	228.02
730.22	228.02
730.55	228.03
730.89	227.94
731.22	227.93
731.55	227.93
731.88	227.90
732.21	227.82
732.54	227.81
732.87	227.88
733.20	227.87
733.53	227.85
733.86	227.90
734.19	227.93
734.52	227.96
734.85	228.08
735.18	228.06
735.51	228.07
735.84	228.06
736.17	228.04
736.50	227.90
736.83	228.14
737.16	228.17
737.49	228.19
737.82	228.16
738.15	228.12
738.48	228.11
738.81	228.07
739.14	228.03
739.47	228.06
739.80	228.03
740.13	228.12
740.46	228.06
740.79	228.05
741.12	227.99
741.45	227.92
741.78	227.82
742.11	227.90
742.44	227.90
742.77	227.93
743.10	227.95
743.43	227.90
743.75	227.69
744.08	227.92
744.41	227.87
744.74	227.94
745.07	227.91
745.40	227.93
745.73	228.09
746.06	228.12
746.39	228.12
746.71	228.04
747.04	227.97
747.37	227.98
747.70	228.03
748.03	228.02
748.36	228.10
748.68	228.10
749.01	228.02
749.34	228.02
749.67	228.00
750.00	228.05
750.33	228.30
750.65	228.27
750.98	228.01
751.31	228.02
751.64	228.00
751.97	228.14
752.29	228.10
752.62	227.95
752.95	227.95
753.28	227.92
753.60	227.95
753.93	228.03
754.26	228.08
754.59	227.97
754.91	227.97
755.24	227.96
755.57	228.07
755.90	228.13
756.22	228.12
756.55	228.10
756.88	228.05
757.20	227.89
757.53	227.90
757.86	227.89
758.19	227.90
758.51	227.95
758.84	227.82
759.17	227.84
759.49	227.86
759.82	227.97
760.15	227.98
760.47	227.99
760.80	227.92
761.13	227.96
761.45	228.02
761.78	228.02
762.11	228.04
762.43	227.96
762.76	227.94
763.08	228.01
763.41	228.06
763.74	228.15
764.06	228.13
764.39	228.18
764.71	228.22
765.04	228.24
765.37	228.23
765.69	228.23
766.02	228.26
766.34	228.24
766.67	228.14
767.00	228.23
767.32	228.31
767.65	228.46
767.97	228.41
768.30	228.44
768.62	228.47
768.95	228.41
769.27	228.41
769.60	228.43
769.92	228.41
770.25	228.40
770.57	228.34
770.90	228.37
771.22	228.32
771.55	228.32
771.87	228.31
772.20	228.31
772.52	228.54
772.85	228.78
773.17	228.84
773.50	228.83
773.82	228.77
774.15	228.69
774.47	228.54
774.80	228.54
775.12	228.54
775.45	228.51
775.77	228.51
776.09	228.54
776.42	228.60
776.74	228.62
777.07	228.60
777.39	228.57
777.72	228.52
778.04	228.55
778.36	228.51
778.69	228.56
779.01	228.57
779.33	228.40
779.66	228.16
779.98	228.19
780.31	228.22
780.63	228.35
780.95	228.40
781.28	228.40
781.60	228.34
781.92	228.35
782.25	228.43
782.57	228.43
782.89	228.38
783.22	228.30
783.54	228.25
783.86	228.25
784.19	228.26
784.51	228.36
784.83	228.31
785.16	228.32
785.48	228.30
785.80	228.31
786.12	228.33
786.45	228.26
786.77	228.19
787.09	228.20
787.42	228.13
787.74	228.11
788.06	228.15
788.38	228.19
788.71	228.17
789.03	228.11
789.35	228.16
789.67	228.13
789.99	228.17
790.32	228.15
790.64	228.20
790.96	228.36
791.28	228.28
791.61	228.23
791.93	228.25
792.25	228.25
792.57	228.42
792.89	228.30
793.21	228.38
793.54	228.39
793.86	228.36
794.18	228.33
794.50	228.34
794.82	228.31
795.14	228.32
795.47	228.31
795.79	228.30
796.11	228.25
796.43	228.21
796.75	228.18
797.07	228.18
797.39	228.16
797.71	228.03
798.04	228.00
798.36	227.98
798.68	228.01
799.00	227.97
799.32	227.82
799.64	227.93
799.96	227.87
800.28	227.92
800.60	227.85
800.92	227.85
801.24	227.88
801.56	227.94
801.89	227.90
802.21	227.93
802.53	227.91
802.85	227.98
803.17	228.16
803.49	228.17
803.81	228.18
804.13	228.16
804.45	228.13
804.77	228.19
805.09	228.27
805.41	228.28
805.73	228.25
806.05	228.19
806.37	228.13
806.69	228.18
807.01	228.14
807.33	228.18
807.65	228.14
807.97	228.22
808.28	228.22
808.60	228.23
808.92	228.21
809.24	228.41
809.56	228.35
809.88	228.29
810.20	228.29
810.52	228.36
810.84	228.34
811.16	228.36
811.48	228.38
811.80	228.51
812.12	228.49
812.43	228.57
812.75	228.61
813.07	228.63
813.39	228.60
813.71	228.60
814.03	228.64
814.35	228.61
814.67	228.51
814.98	228.45
815.30	228.44
815.62	228.40
815.94	228.30
816.26	228.37
816.58	228.33
816.89	228.39
817.21	228.33
817.53	228.38
817.85	228.37
818.17	228.32
818.48	228.23
818.80	228.27
819.12	228.22
819.44	228.15
819.76	228.16
820.07	228.17
820.39	228.15
820.71	228.16
821.03	228.21
821.34	228.18
821.66	228.19
821.98	228.22
822.30	228.19
822.61	228.30
822.93	228.21
823.25	228.21
823.57	228.20
823.88	228.26
824.20	228.23
824.52	228.23
824.83	228.23
825.15	228.19
825.47	228.14
825.79	228.12
826.10	228.14
826.42	228.10
826.74	228.17
827.05	228.15
827.37	228.15
827.69	228.13
828.00	228.15
828.32	228.16
828.64	228.15
828.95	228.27
829.27	228.10
829.58	228.08
829.90	228.06
830.22	228.00
830.53	227.91
830.85	227.81
831.17	227.72
831.48	227.70
831.80	227.73
832.11	227.72
832.43	227.64
832.75	227.64
833.06	227.73
833.38	227.59
833.69	227.57
834.01	227.53
834.32	227.44
834.64	227.43
834.96	227.40
835.27	227.40
835.59	227.30
835.90	227.27
836.22	227.24
836.53	227.23
836.85	227.20
837.16	227.41
837.48	227.42
837.79	227.52
838.11	227.50
838.42	227.47
838.74	227.45
839.05	227.49
839.37	227.41
839.68	227.27
840.00	227.31
840.31	227.36
840.63	227.38
840.94	227.43
841.26	227.41
841.57	227.39
841.88	227.40
842.20	227.37
842.51	227.40
842.83	227.39
843.14	227.54
843.46	227.58
843.77	227.48
844.08	227.47
844.40	227.42
844.71	227.42
845.03	227.34
845.34	227.32
845.65	227.34
845.97	227.39
846.28	227.45
846.60	227.42
846.91	227.33
847.22	227.30
847.54	227.35
847.85	227.39
848.16	227.40
848.48	227.36
848.79	227.45
849.10	227.48
849.42	227.55
849.73	227.40
850.04	227.35
850.36	227.23
850.67	227.31
850.98	227.35
851.30	227.47
851.61	227.58
851.92	227.63
852.23	227.71
852.55	227.75
852.86	227.78
853.17	227.83
853.49	227.95
853.80	227.97
854.11	227.98
854.42	227.91
854.74	227.89
855.05	227.95
855.36	227.84
855.67	227.87
855.99	227.89
856.30	228.17
856.61	228.17
856.92	228.26
857.23	228.27
857.55	228.24
857.86	228.20
858.17	228.21
858.48	228.19
858.79	228.15
859.11	228.19
859.42	228.20
859.73	228.22
860.04	228.23
860.35	228.23
860.66	228.13
860.98	228.22
861.29	228.29
861.60	228.32
861.91	228.38
862.22	228.36
862.53	228.30
862.84	228.00
863.16	228.10
863.47	228.00
863.78	227.96
864.09	228.01
864.40	228.03
864.71	228.00
865.02	228.03
865.33	227.97
865.64	227.89
865.95	227.82
866.27	227.93
866.58	227.90
866.89	227.92
867.20	227.96
867.51	227.94
867.82	227.86
868.13	227.93
868.44	227.90
868.75	227.92
869.06	227.91
869.37	227.98
869.68	227.87
869.99	227.96
870.30	227.97
870.61	228.00
870.92	227.94
871.23	227.90
871.54	227.90
871.85	228.01
872.16	228.07
872.47	228.12
872.78	228.04
873.09	228.03
873.40	228.06
873.71	228.11
874.02	228.10
874.33	228.10
874.64	228.02
874.95	228.09
875.26	228.08
875.56	228.08
875.87	228.06
876.18	228.03
876.49	228.24
876.80	228.21
877.11	228.14
877.42	228.13
877.73	228.18
878.04	228.20
878.35	228.19
878.66	228.18
878.96	228.13
879.27	228.16
879.58	228.17
879.89	228.09
880.20	228.14
880.51	228.14
880.82	228.19
881.12	228.21
881.43	228.20
881.74	228.12
882.05	228.12
882.36	228.11
882.67	228.17
882.97	227.95
883.28	227.99
883.59	228.01
883.90	228.03
884.21	228.04
884.51	227.95
884.82	227.89
885.13	227.86
885.44	227.92
885.74	227.83
886.05	227.82
886.36	227.87
886.67	227.79
886.98	227.91
887.28	227.88
887.59	227.83
887.90	227.72
888.20	227.80
888.51	227.86
888.82	227.87
889.13	227.90
889.43	228.07
889.74	228.01
890.05	227.97
890.35	227.94
890.66	227.85
890.97	227.87
891.28	227.86
891.58	227.91
891.89	227.88
892.20	227.89
892.50	227.89
892.81	227.88
893.12	227.83
893.42	227.73
893.73	227.74
894.04	227.76
894.34	227.84
894.65	227.81
894.95	227.79
895.26	227.81
895.57	227.94
895.87	227.75
896.18	227.81
896.48	227.86
896.79	227.84
897.10	227.95
897.40	228.01
897.71	228.03
898.01	227.97
898.32	228.04
898.63	228.03
898.93	228.07
899.24	228.05
899.54	228.12
899.85	228.09
900.15	228.11
900.46	228.08
900.76	228.11
901.07	228.08
901.38	228.06
901.68	228.06
901.99	227.92
902.29	227.89
902.60	227.87
902.90	227.83
903.21	227.88
903.51	227.87
903.82	227.89
904.12	227.91
904.43	227.91
904.73	227.92
905.03	227.96
905.34	228.14
905.64	228.18
905.95	228.07
906.25	228.07
906.56	228.07
906.86	228.09
907.17	228.10
907.47	228.13
907.77	228.07
908.08	228.02
908.38	228.05
908.69	228.06
908.99	228.12
909.30	228.17
909.60	228.23
909.90	228.22
910.21	228.22
910.51	228.20
910.81	228.17
911.12	228.14
911.42	228.10
911.73	227.83
912.03	227.86
912.33	228.05
